business_name,url,new_ig,new_fb,new_phone,new_website,new_wa,new_email,notes
"Farmacia San Gabriel - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/farmacia-san-gabriel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"FerreCocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/ferrecocles/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Finca Don Litos - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/finca-don-litos/,,,+506 8550 1877,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50685501877,,
"Finca La Isla Botanical Garden - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/finca-la-isla-botanical-garden/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Finca Tierra - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/finca-tierra/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Finca Valeria Treehouses - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/finca-valeria-treehouses/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Flor de China - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/flor-de-china/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Flor del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/flor-del-caribe/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50662607426,,
"Fusión Restaurante - Sixaola, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/sixaola/fusion-restaurante/,,https://www.facebook.com/p/Fusi,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50662383809,,
"Gandoca Tours - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/gandoca-tours/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50687628848,,
Gecko Trail Costa Rica,https://www.puertoviejosatellite.com/en/puerto-viejo/gecko-trail-costa-rica/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50687249252,,
"Geckoes Lodge - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/geckoes-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Gelateria Deelite,https://www.puertoviejosatellite.com/en/puerto-viejo/gelateria-deelite/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Gigi Beach - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/gigi-beach/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Gigi O Restaurant,https://www.puertoviejosatellite.com/en/puerto-viejo/gigi-o-restaurant/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50686767889,,
"Ginger and Cacao - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/ginger-and-cacao/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Goddess Garden - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/goddess-garden/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Green Corner - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/green-corner/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Green Jaguar Irish Gastro Pub,https://www.puertoviejosatellite.com/en/puerto-viejo/green-jaguar-irish-gastro-pub/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50688354041,,
"Green Jungle House - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/green-jungle-house/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Green Lapa's Village - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/green-lapas-village/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Green Property Management - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/green-property-management/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Green Water SUP Tours - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/green-water-sup-tours/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Grow Beachfront Restaurant,https://www.puertoviejosatellite.com/en/puerto-viejo/grow-beachfront-restaurant/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"GypSea Café - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/gypsea-cafe/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Habitat Vacation Rentals - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/habitat-vacation-rentals/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hakuna Matata Hostel - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/hakuna-matata-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Happy House Manzanillo - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/happy-house-manzanillo/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hidden Garden Ethnobotanical Sanctuary,https://www.puertoviejosatellite.com/en/puerto-viejo/hidden-garden-ethnobotanical-sanctuary/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hidden Jungle Beach House - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/hidden-jungle-beach-house/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50683105061,,
"Hone Creek Clinic - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/hone-creek-clinic/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hostal Cecilia,https://www.puertoviejosatellite.com/en/puerto-viejo/hostal-cecilia/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hot Rocks,https://www.puertoviejosatellite.com/en/puerto-viejo/hot-rocks/,,,+506 8925 8158,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50689258158,,
"Hotel Aguas Claras - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/hotel-aguas-claras/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hotel Boutique D'Angelo - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/hotel-boutique-dangelo/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50672912426,,
"Hotel Bugabutik - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/hotel-bugabutik/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hotel Cabinas Nadine - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/hotel-cabinas-nadine/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hotel Casa Vito,https://www.puertoviejosatellite.com/en/puerto-viejo/hotel-casa-vito/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hotel Hawa - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/hotel-hawa/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hotel Infiniti,https://www.puertoviejosatellite.com/en/puerto-viejo/hotel-infiniti/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hotel Kasha - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/hotel-kasha/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hotel La Diosa - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/hotel-la-diosa/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hotel Los Cielos del Caribe - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/hotel-los-cielos-del-caribe/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hotel Mandacarú,https://www.puertoviejosatellite.com/en/puerto-viejo/hotel-mandacaru/,,https://www.facebook.com/people/Hotel-Mandacar,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hotel One Love - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/hotel-one-love/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hotel Puerto Viejo,https://www.puertoviejosatellite.com/en/puerto-viejo/hotel-puerto-viejo/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hotel Pura Vida,https://www.puertoviejosatellite.com/en/puerto-viejo/hotel-pura-vida/,,,+506 2750-0002,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50685709768,,
Hotel Tropical,https://www.puertoviejosatellite.com/en/puerto-viejo/hotel-tropical/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Hotel and Hostel Agapi,https://www.puertoviejosatellite.com/en/puerto-viejo/hotel-and-hostel-agapi/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Hungry Lion's Jamaican Restaurant - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/hungry-lions-jamaican-restaurant/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Iguana Lodge - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/iguana-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Il Fiore Rosso - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/il-fiore-rosso/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Indalo Hotel Boutique,https://www.puertoviejosatellite.com/en/puerto-viejo/indalo-hotel-boutique/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Indulgence Spa - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/indulgence-spa/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Info Boutique - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/info-boutique/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Interbus office,https://www.puertoviejosatellite.com/en/puerto-viejo/interbus-office/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Iriria Specialty Coffee Shop,https://www.puertoviejosatellite.com/en/puerto-viejo/iriria-specialty-coffee-shop/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Island City Wingz N Tingz,https://www.puertoviejosatellite.com/en/puerto-viejo/island-city-wingz-n-tingz/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Jaguar Inn Bungalows - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/jaguar-inn-bungalows/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Jaguar Rescue Center - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/jaguar-rescue-center/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Joe Snack Point,https://www.puertoviejosatellite.com/en/puerto-viejo/joe-snack-point/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Johnny's Place,https://www.puertoviejosatellite.com/en/puerto-viejo/johnnys-place/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Juice for Life Wolaba,https://www.puertoviejosatellite.com/en/puerto-viejo/juice-for-life-wolaba/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Jungle Dreamz - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/jungle-dreamz/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
KOKi Beach,https://www.puertoviejosatellite.com/en/puerto-viejo/koki-beach/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50685059191,,
Kalunay Hostel,https://www.puertoviejosatellite.com/en/puerto-viejo/kalunay-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Kaya's Place - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/kayas-place/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Kañik Apart Hotel - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/kanik-apart-hotel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Kenaki Lodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/kenaki-lodge/,,,+506 8919 2967,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50689192967,,
"Kinkaju Tours - Hone Creek, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/hone-creek/kinkaju-tours/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Kona Wellness Shala - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/kona-wellness-shala/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Casa Del Mango - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/la-casa-del-mango/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50688012963,,
La Casa de Rolando,https://www.puertoviejosatellite.com/en/puerto-viejo/la-casa-de-rolando/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Casa de las Flores Hotel - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/la-casa-de-las-flores-hotel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Casa del Coral - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-casa-del-coral/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Casita de Cocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-casita-de-cocles/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
La Casita de Monli,https://www.puertoviejosatellite.com/en/puerto-viejo/la-casita-de-monli/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Ceiba Nature Reserve - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/la-ceiba-nature-reserve/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Costa de Papito - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-costa-de-papito/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
La Esquina Boruca Pizzeria,https://www.puertoviejosatellite.com/en/puerto-viejo/la-esquina-boruca-pizzeria/,,,+506 8582 1623,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50685821623,,
"La Finca Chica - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-finca-chica/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Fundación Cahuita Playing for Change - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/la-fundacion-cahuita-playing-for-change/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50683114971,,
"La Isla Inn - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-isla-inn/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Kukula Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/la-kukula-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Leyenda de L'Antico Forno en El Establo de Bruce - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/la-leyenda-de-lantico-forno-en-el-establo-de-bruce/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Magia Bungalows - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-magia-bungalows/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Maison - Gandoca, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/gandoca/la-maison/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Nena - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-nena/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50625379791,,
La Parada Cafeteria,https://www.puertoviejosatellite.com/en/puerto-viejo/la-parada-cafeteria/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Paz del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-paz-del-caribe/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Perla del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/la-perla-del-caribe/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
La Pitaya,https://www.puertoviejosatellite.com/en/puerto-viejo/la-pitaya/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Prometida - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/la-prometida/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Rana De Cahuita - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/la-rana-de-cahuita/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Ruedita - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/la-ruedita/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
La Ruka Hostel,https://www.puertoviejosatellite.com/en/puerto-viejo/la-ruka-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"La Shamana Ecolodge - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/la-shamana-ecolodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50684715831,,
La Tica y La Gata,https://www.puertoviejosatellite.com/en/puerto-viejo/la-tica-y-la-gata/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
La Tinta Tropical,https://www.puertoviejosatellite.com/en/puerto-viejo/la-tinta-tropical/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
La Tribu,https://www.puertoviejosatellite.com/en/puerto-viejo/la-tribu/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Laboratorio Bioclinic,https://www.puertoviejosatellite.com/en/puerto-viejo/laboratorio-bioclinic/,,,+506 8950 9101,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50689509101,,
"Laboratorio Clínico Leysa - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/laboratorio-clinico-leysa/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Lalola Villa - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/lalola-villa/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Lanna Ban Hotel - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/lanna-ban-hotel/,,,+506 2750 2124,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Las Casitas de Playa Negra - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/las-casitas-de-playa-negra/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50684088144,,
"Las Palomas - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/las-palomas/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Lavandería La Estrella,https://www.puertoviejosatellite.com/en/puerto-viejo/lavanderia-la-estrella/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Le Caméléon - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/le-cameleon/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Librería Caribe,https://www.puertoviejosatellite.com/en/puerto-viejo/libreria-caribe/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Lidia's Place,https://www.puertoviejosatellite.com/en/puerto-viejo/lidias-place/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Lilan Nature - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/lilan-nature/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Lizard King Hotel,https://www.puertoviejosatellite.com/en/puerto-viejo/lizard-king-hotel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Lizzie 1872 - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/lizzie-1872/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Los Continentes - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/los-continentes/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Los Delfines Lodge - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/los-delfines-lodge/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Los Proyectos Moderno - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/punta-uva/los-proyectos-moderno/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Lulu's Place,https://www.puertoviejosatellite.com/en/puerto-viejo/lulus-place/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Luna Caribeña Village - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/luna-caribena-village/,,https://www.facebook.com/Luna-Caribe,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Luna May,https://www.puertoviejosatellite.com/en/puerto-viejo/luna-may/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Madre Selva Jungle Hostel - Playa Cocles, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cocles/madre-selva-jungle-hostel/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Madre Tierra,https://www.puertoviejosatellite.com/en/puerto-viejo/madre-tierra/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Magic Moon Beach House - Playa Negra, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-negra/magic-moon-beach-house/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
Main Bus Stop,https://www.puertoviejosatellite.com/en/puerto-viejo/main-bus-stop/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Manzanillo Caribbean Resort - Manzanillo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/manzanillo/manzanillo-caribbean-resort/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Mar Verde Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/playa-chiquita/mar-verde-lodge/,,https://www.facebook.com/Mar-Verde-Lodge-Stefan-y-L,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,wa.me/50684962464,,
Marea Santa,https://www.puertoviejosatellite.com/en/puerto-viejo/marea-santa/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
"Marfi Inn - Cahuita, Limón, Costa Rica",https://www.puertoviejosatellite.com/en/cahuita/marfi-inn/,,,,https://ajax.googleapis.com/ajax/libs/jquery/3.7.1/jquery.min.js,,,
